회사명,거래소코드,회계년도,자기자본구성비율,설비투자효율,총자본투자효율,이자보상배율(이자비용),유동비율,당좌비율,부채비율,총자본정상영업이익률,매출액정상영업이익률,매출액순이익률,자기자본순이익률,매출채권회전률,재고자산회전률,총자본회전률,순운전자본비율,부실
(주)케이엔더블유,105330,2016,60.17,74.29,16.8,-0.67,154.82,117.48,61.72,-0.19,-0.19,-1.01,-1.42,2.54,42.67,1.06,16.26,0
(주)케이엔더블유,105330,2017,54.35,88.77,10.89,-7.06,133.68,92.03,80.72,-2.35,-1.72,-2.05,-4.79,3.63,42.89,1.43,15.44,0
(주)케이엔더블유,105330,2018,57.04,75.0,11.38,1.83,165.03,114.26,65.79,1.2,0.68,0.49,1.56,5.0,38.57,1.84,17.8,0
(주)케이엔더블유,105330,2019,49.96,103.32,9.29,-7.67,143.21,104.04,83.81,-4.94,-3.62,-6.76,-17.21,3.82,47.54,1.4,23.12,0
(주)케이엔엔,58400,2011,88.73,59.91,50.42,999999999.0,237.39,237.26,12.48,6.39,16.52,14.91,6.3,0.75,0.17,0.54,0.0,0
(주)케이엔엔,58400,2012,85.32,33.05,93.72,999999999.0,167.73,167.73,16.0,4.3,12.73,44.89,17.49,0.64,0.07,0.46,0.0,0
(주)케이엔엔,58400,2013,92.95,49.36,63.27,999999999.0,522.88,522.88,5.73,1.86,5.88,20.26,7.22,0.61,0.0,0.41,0.0,0
(주)케이엔엔,58400,2014,93.01,62.61,47.46,999999999.0,480.49,480.49,5.52,4.03,12.49,9.49,3.32,0.7,0.0,0.44,0.0,0
(주)케이엔엔,58400,2015,92.1,61.51,47.6,999999999.0,377.82,377.53,6.63,4.41,13.15,10.98,4.02,0.74,0.1,0.49,0.0,0
(주)케이엔엔,58400,2016,89.75,60.09,50.4,999999999.0,281.96,281.75,9.43,3.06,9.6,11.15,3.89,0.75,0.21,0.49,0.0,0
(주)케이엔엔,58400,2017,91.45,59.02,57.44,999999999.0,334.14,334.04,7.58,4.28,13.14,14.69,5.28,0.84,0.14,0.52,0.0,0
(주)케이엔엔,58400,2018,92.31,60.78,52.38,999999999.0,438.29,438.29,6.49,3.81,12.17,12.23,4.16,0.85,0.04,0.5,0.0,0
(주)케이엔엔,58400,2019,93.41,65.44,52.75,999999999.0,514.03,514.03,5.72,3.57,10.47,11.43,4.17,1.01,0.0,0.56,0.14,0
(주)케이엔제이,272110,2011,,,,,,,,,,,,,,,,0
(주)케이엔제이,272110,2012,,,,,,,,,,,,,,,,0
(주)케이엔제이,272110,2013,,,,,,,,,,,,,,,,0
(주)케이엔제이,272110,2014,,,,,,,,,,,,,,,,0
(주)케이엔제이,272110,2015,,,,,,,,,,,,,,,,0
(주)케이엔제이,272110,2016,,,,,,,,,,,,,,,,0
(주)케이엔제이,272110,2017,15.77,65.93,21.3,2.83,55.57,35.9,434.34,9.91,6.55,2.63,25.27,3.87,32.48,1.61,55.04,0
(주)케이엔제이,272110,2018,13.32,71.45,20.67,2.38,72.03,27.09,555.53,2.15,1.79,3.32,28.08,3.76,78.28,1.3,49.79,0
(주)케이엔제이,272110,2019,45.79,56.38,26.69,7.62,124.98,78.63,85.72,6.87,6.8,7.89,26.22,3.42,91.62,1.16,35.63,0
(주)케이엘넷,39420,2011,66.12,71.11,29.99,2.81,139.28,139.28,37.29,2.06,2.17,1.55,2.23,2.63,0.68,1.27,9.95,0
(주)케이엘넷,39420,2012,68.0,85.16,29.1,-2.11,127.88,127.88,33.43,3.15,3.58,-1.48,-1.94,2.1,0.0,1.13,0.0,0
(주)케이엘넷,39420,2013,71.32,71.78,32.63,999999999.0,147.29,147.29,26.7,2.43,2.57,3.93,5.19,2.02,0.0,1.19,0.0,0
(주)케이엘넷,39420,2014,77.9,63.84,38.69,999999999.0,203.77,180.74,13.3,7.13,7.39,7.37,9.61,2.18,4.49,1.32,0.04,0
(주)케이엘넷,39420,2015,80.22,58.17,40.64,133.41,199.8,199.8,13.53,7.77,8.55,7.24,8.39,2.25,4.71,1.38,0.0,0
(주)케이엘넷,39420,2016,77.99,69.95,37.04,999999999.0,254.29,247.39,13.78,3.63,4.07,4.59,5.19,2.4,1.56,1.36,0.0,0
(주)케이엘넷,39420,2017,85.48,66.24,39.88,554.37,235.0,230.92,12.67,10.86,11.92,7.66,8.54,2.65,2.38,1.4,0.0,0
(주)케이엘넷,39420,2018,84.37,74.68,38.03,999999999.0,264.84,263.07,14.37,10.04,9.71,4.01,5.55,3.09,1.15,1.53,0.0,0
(주)케이엘넷,39420,2019,81.25,67.82,53.01,999999999.0,284.61,284.61,14.8,9.53,10.75,9.9,10.41,2.76,0.43,1.22,4.27,0
(주)케이엠,83550,2011,60.77,58.22,20.04,8.28,180.59,112.85,55.04,7.47,6.24,4.23,8.31,3.7,67.83,1.29,23.48,0
(주)케이엠,83550,2012,60.42,62.59,16.44,3.96,190.16,123.12,54.03,2.34,1.8,2.11,3.98,4.02,62.63,1.38,21.88,0
(주)케이엠,83550,2013,62.47,74.99,21.24,5.24,202.89,145.45,49.04,3.49,2.87,1.76,3.81,3.92,59.21,1.32,20.47,0
(주)케이엠,83550,2014,67.07,66.68,17.1,8.96,212.67,144.39,42.67,2.44,2.12,2.7,4.74,3.75,58.73,1.26,17.54,0
(주)케이엠,83550,2015,69.57,55.08,21.52,30.63,237.2,165.03,38.98,6.36,5.5,5.83,10.26,3.92,61.67,1.22,12.99,0
(주)케이엠,83550,2016,75.31,63.6,19.76,38.23,288.07,207.07,28.99,3.61,3.31,3.13,5.27,3.84,62.31,1.15,9.0,0
(주)케이엠,83550,2017,74.3,61.48,20.44,122.43,240.96,157.85,31.01,5.29,4.74,3.71,6.14,3.42,60.27,1.19,8.29,0
(주)케이엠,83550,2018,67.45,67.98,25.15,78.51,208.4,130.83,40.99,4.75,4.36,3.87,6.07,3.06,68.31,1.16,14.78,0
(주)케이엠,83550,2019,63.86,62.39,27.03,28.64,186.87,115.96,45.93,5.78,5.63,5.01,8.15,2.83,74.97,1.11,20.09,0
(주)케이엠더블유,32500,2011,6.48,143.76,15.53,-2.7,64.33,38.51,1260.49,-7.86,-10.85,-22.93,-123.19,1.77,95.48,0.76,64.99,0
(주)케이엠더블유,32500,2012,20.41,44.13,35.57,6.67,83.91,50.93,330.73,18.85,14.24,12.82,126.81,3.28,59.89,1.37,52.62,0
(주)케이엠더블유,32500,2013,34.66,48.86,37.74,12.21,97.07,60.97,154.89,17.89,13.67,12.56,59.99,3.13,57.98,1.35,43.23,0
(주)케이엠더블유,32500,2014,34.47,95.42,27.66,-1.85,96.77,61.76,162.71,-3.99,-4.05,-4.64,-15.69,2.3,72.24,1.02,46.15,0
(주)케이엠더블유,32500,2015,18.62,163.71,20.81,-6.33,86.42,61.31,352.57,-14.57,-20.42,-21.75,-75.49,1.77,92.06,0.8,50.72,0
(주)케이엠더블유,32500,2016,21.87,79.66,32.29,-0.63,71.04,43.91,329.21,-5.48,-6.88,1.76,8.96,2.02,81.1,0.91,42.1,0
(주)케이엠더블유,32500,2017,24.05,84.68,28.47,-0.35,87.96,50.07,274.41,-1.45,-1.5,-4.26,-17.94,2.57,84.24,1.01,34.71,0
(주)케이엠더블유,32500,2018,31.52,136.01,12.72,-3.89,106.23,74.12,189.0,-10.77,-8.85,-10.56,-45.51,3.66,65.09,1.25,31.44,0
(주)케이엠더블유,32500,2019,50.76,27.78,29.56,26.28,174.79,133.73,82.68,39.02,20.02,15.03,67.76,7.35,33.65,2.0,23.15,0
(주)케이옥션,102370,2011,,,,,,,,,,,,,,,,0
(주)케이옥션,102370,2012,,,,,,,,,,,,,,,,0
(주)케이옥션,102370,2013,,,,,,,,,,,,,,,,0
(주)케이옥션,102370,2014,,,,,,,,,,,,,,,,0
(주)케이옥션,102370,2015,,,,,,,,,,,,,,,,0
(주)케이옥션,102370,2016,,,,,,,,,,,,,,,,0
(주)케이옥션,102370,2017,,,,,,,,,,,,,,,,0
(주)케이옥션,102370,2018,28.09,56.05,45.48,1.01,531.22,372.23,43.17,4.9,18.55,-3.25,-3.06,0.81,266.41,0.27,54.94,0
(주)케이옥션,102370,2019,31.49,40.92,46.48,1.83,124.3,60.12,142.44,4.86,13.28,8.65,10.62,1.08,239.68,0.37,56.02,0
(주)케이이씨,92220,2011,34.76,74.94,22.76,-2.12,77.25,44.95,158.37,-5.42,-8.79,-13.34,-21.35,1.07,97.63,0.65,52.8,0
(주)케이이씨,92220,2012,37.77,112.92,14.3,-3.1,78.63,49.31,128.87,-5.15,-8.73,-20.08,-34.43,1.03,99.9,0.61,49.66,0
(주)케이이씨,92220,2013,41.44,82.66,27.76,-1.51,100.49,69.11,104.58,-1.9,-2.88,-10.79,-19.39,1.18,76.98,0.69,43.79,0
(주)케이이씨,92220,2014,43.67,59.31,36.17,1.43,86.41,54.76,117.39,0.86,1.41,1.47,3.54,1.16,89.12,0.64,40.55,0
(주)케이이씨,92220,2015,44.35,65.41,34.29,1.1,124.64,80.47,84.68,1.41,2.32,0.25,0.6,1.2,98.36,0.63,40.02,0
(주)케이이씨,92220,2016,52.78,71.03,31.36,1.02,125.46,84.19,64.41,1.11,1.76,0.03,0.17,1.23,88.34,0.66,32.24,0
(주)케이이씨,92220,2017,61.87,72.29,29.4,1.36,137.2,87.77,50.53,1.77,2.77,0.58,0.45,1.2,84.13,0.66,22.53,0
(주)케이이씨,92220,2018,64.19,75.42,31.69,1.69,180.42,117.88,37.91,0.94,1.54,0.81,0.67,1.15,91.55,0.63,20.39,0
(주)케이이씨,92220,2019,64.02,116.88,22.93,-8.27,153.36,104.06,44.35,-2.03,-3.45,-9.78,-8.99,1.4,90.67,0.68,20.47,0
(주)케이지모빌리언스,46440,2011,46.78,23.82,23.09,25.53,164.79,164.79,113.52,7.93,16.0,11.26,11.91,76.24,0.0,0.55,15.29,0
(주)케이지모빌리언스,46440,2012,37.47,20.15,29.08,27.07,152.81,152.81,150.78,6.88,15.84,16.51,17.43,8.61,0.0,0.46,19.26,0
(주)케이지모빌리언스,46440,2013,39.44,39.46,16.74,999999999.0,169.45,169.45,115.93,7.52,17.16,7.51,8.55,5.75,0.0,0.48,23.09,0
(주)케이지모빌리언스,46440,2014,39.63,23.69,20.91,11.06,146.91,146.91,135.33,8.91,16.99,10.09,12.59,7.0,0.0,0.61,26.19,0
(주)케이지모빌리언스,46440,2015,35.96,32.94,11.79,28.09,147.35,147.35,157.11,7.25,14.63,4.55,6.0,7.7,0.0,0.56,23.88,0
(주)케이지모빌리언스,46440,2016,38.75,24.88,20.83,28.15,246.67,246.25,85.85,6.09,16.85,7.91,7.37,6.83,1.42,0.41,34.37,0
(주)케이지모빌리언스,46440,2017,47.09,32.99,26.95,17.06,144.33,144.19,103.65,6.6,16.3,7.42,7.8,4.33,0.89,0.45,16.98,0
(주)케이지모빌리언스,46440,2018,47.49,35.13,20.64,14.1,181.25,181.14,80.98,4.7,10.89,5.97,6.04,3.35,0.46,0.47,40.39,0
(주)케이지모빌리언스,46440,2019,52.69,32.16,32.33,9.16,155.43,155.31,83.71,7.51,18.1,9.16,8.18,3.65,0.41,0.45,35.47,0
(주)케이지이니시스,35600,2011,56.59,33.8,17.47,999999999.0,159.65,159.65,76.39,7.32,8.19,8.73,16.75,27.23,0.0,1.23,0.0,0
(주)케이지이니시스,35600,2012,60.2,32.12,16.55,999999999.0,140.38,140.37,64.72,7.03,7.06,10.39,17.73,37.86,0.01,1.51,0.0,0
(주)케이지이니시스,35600,2013,41.0,42.69,11.87,999999999.0,162.14,161.85,111.75,6.86,8.66,5.2,10.78,11.36,0.61,0.92,18.78,0
(주)케이지이니시스,35600,2014,41.76,36.68,11.25,999999999.0,138.04,137.66,131.62,7.07,7.26,4.69,10.47,14.35,0.78,1.13,20.9,0
(주)케이지이니시스,35600,2015,36.82,55.85,6.94,50.93,142.34,141.98,139.21,3.41,2.87,0.48,-0.54,16.92,0.6,1.38,24.1,0
(주)케이지이니시스,35600,2016,34.98,44.08,7.96,19.22,135.0,134.85,145.58,4.38,4.21,1.94,4.86,15.49,0.44,1.24,28.79,0
(주)케이지이니시스,35600,2017,33.44,43.62,14.83,61.34,95.0,94.53,190.47,6.58,7.21,0.4,-0.21,11.66,0.79,1.13,23.0,0
(주)케이지이니시스,35600,2018,36.29,47.82,14.71,999999999.0,105.21,104.59,151.72,6.5,6.54,4.31,17.61,10.83,1.17,1.24,22.1,0
(주)케이지이니시스,35600,2019,29.79,33.29,21.34,16.19,82.12,81.7,180.54,7.79,9.01,6.28,21.61,8.31,1.17,1.14,28.14,0
(주)케이티,30200,2011,39.08,0.0,8.77,5.84,111.96,104.24,69.75,6.69,8.98,6.6,12.67,1.6,11.5,0.84,34.7,0
(주)케이티,30200,2012,38.18,0.0,7.11,6.27,93.2,84.89,85.44,3.65,5.1,4.67,8.8,1.6,12.35,0.8,33.25,0
(주)케이티,30200,2013,36.92,41.73,33.1,0.98,89.1,83.61,86.96,2.42,3.53,-0.25,-1.35,1.48,11.87,0.77,33.15,0
(주)케이티,30200,2014,34.91,52.43,32.58,-1.94,87.58,83.64,84.75,-0.85,-1.25,-4.13,-9.55,1.43,7.85,0.77,38.11,0
(주)케이티,30200,2015,41.46,39.31,37.72,3.28,99.34,93.26,71.02,4.1,5.8,2.83,5.22,1.44,7.52,0.81,29.96,0
(주)케이티,30200,2016,41.83,39.15,39.05,6.09,101.87,97.88,73.98,4.81,6.33,3.51,6.38,1.58,7.25,0.87,27.14,0
(주)케이티,30200,2017,44.21,40.98,37.23,5.0,100.68,95.84,72.33,4.57,5.88,2.4,4.12,1.68,6.52,0.89,23.19,0
(주)케이티,30200,2018,45.77,0.0,4.87,21.94,126.7,119.41,63.73,4.08,5.38,3.25,5.53,1.76,8.88,0.86,20.65,0
(주)케이티,30200,2019,44.59,43.92,37.17,999999999.0,117.67,111.09,66.58,3.47,4.73,2.75,4.61,1.81,10.12,0.83,23.57,0
(주)케이티스카이라이프,53210,2011,54.38,0.0,7.6,17.29,104.41,103.46,77.79,7.13,8.02,5.6,14.19,2.72,3.01,0.95,19.98,0
(주)케이티스카이라이프,53210,2012,54.75,0.0,12.39,999999999.0,153.18,152.11,55.59,11.2,11.62,9.81,17.7,2.51,1.36,1.02,13.63,0
(주)케이티스카이라이프,53210,2013,58.67,15.92,34.5,999999999.0,150.2,147.78,47.56,15.05,15.95,11.67,19.63,2.31,1.96,1.02,12.62,0
(주)케이티스카이라이프,53210,2014,63.94,18.94,31.48,999999999.0,114.77,113.36,51.96,11.58,12.13,8.45,13.25,2.17,2.19,1.07,12.26,0
(주)케이티스카이라이프,53210,2015,69.37,16.34,37.5,999999999.0,194.74,192.96,29.08,14.29,15.07,11.04,15.77,2.12,1.59,1.05,9.09,0
(주)케이티스카이라이프,53210,2016,70.25,18.03,35.94,999999999.0,233.25,232.28,27.69,10.83,12.12,10.35,13.32,2.18,1.11,0.97,8.22,0
(주)케이티스카이라이프,53210,2017,73.45,19.68,34.05,999999999.0,174.54,172.34,31.94,9.6,10.99,8.36,10.25,2.34,1.48,0.98,8.09,0
(주)케이티스카이라이프,53210,2018,81.64,21.58,33.67,999999999.0,268.43,261.76,16.87,8.3,9.66,7.53,8.33,2.48,3.06,1.02,0.41,0
(주)케이티스카이라이프,53210,2019,83.16,23.79,31.25,999999999.0,371.71,369.58,17.51,8.33,9.98,8.06,8.02,2.75,2.66,0.95,1.03,0
(주)케이티씨에스,58850,2011,67.87,87.79,72.89,999999999.0,256.47,245.19,44.34,13.43,6.05,5.09,17.03,31.17,4.63,2.44,0.18,0
(주)케이티씨에스,58850,2012,67.71,0.0,5.35,999999999.0,249.99,235.94,46.26,11.78,5.39,4.6,14.84,33.67,6.53,2.42,0.12,0
(주)케이티씨에스,58850,2013,68.22,89.73,71.89,999999999.0,237.12,222.86,44.91,9.89,4.51,3.17,10.22,28.66,7.3,2.45,0.15,0
(주)케이티씨에스,58850,2014,48.57,85.53,52.91,999999999.0,162.62,153.4,102.85,5.81,2.97,2.24,9.02,37.94,8.58,2.1,0.06,0
(주)케이티씨에스,58850,2015,43.99,84.97,34.56,999999999.0,149.36,139.72,124.7,5.03,1.53,1.27,8.58,62.22,5.54,3.49,0.08,0
(주)케이티씨에스,58850,2016,48.37,85.24,37.86,999999999.0,159.78,147.76,104.98,2.63,0.92,0.82,5.12,51.01,7.28,3.01,0.06,0
(주)케이티씨에스,58850,2017,45.81,85.53,36.36,999999999.0,156.89,146.22,116.52,3.02,1.05,0.76,4.67,52.54,7.45,3.04,0.05,0
(주)케이티씨에스,58850,2018,46.17,87.07,37.19,999999999.0,165.41,151.67,110.46,3.57,1.23,1.12,7.3,56.15,7.97,3.04,0.03,0
(주)케이티씨에스,58850,2019,43.41,88.7,40.99,41.32,166.24,153.11,99.33,3.12,1.2,0.8,4.72,19.91,8.87,2.7,0.02,0
(주)케이티알파,36030,2011,72.22,71.39,11.16,999999999.0,199.16,197.45,36.28,-1.99,-1.08,-0.43,-1.58,18.27,1.06,2.54,0.0,0
(주)케이티알파,36030,2012,68.1,81.9,9.32,999999999.0,175.49,173.46,44.62,-2.09,-1.18,-2.0,-5.35,19.04,1.09,2.47,0.0,0
(주)케이티알파,36030,2013,65.05,66.57,8.54,999999999.0,179.83,178.4,52.01,2.59,1.21,0.61,1.87,28.79,0.93,2.91,0.0,0
(주)케이티알파,36030,2014,86.15,45.03,40.12,999999999.0,403.25,401.12,15.21,3.16,5.08,8.97,6.52,7.84,0.97,0.93,0.0,0
(주)케이티알파,36030,2015,85.6,42.78,38.02,999999999.0,467.54,465.33,16.68,2.31,3.33,4.52,3.65,9.76,1.57,0.86,0.0,0
(주)케이티알파,36030,2016,81.16,52.23,28.93,999999999.0,349.43,343.53,22.39,2.58,3.15,2.16,2.13,11.87,3.13,0.92,0.0,0
(주)케이티알파,36030,2017,79.5,55.12,25.66,999999999.0,301.2,291.78,24.32,2.26,2.52,1.42,1.58,11.01,5.91,1.01,0.0,0
(주)케이티알파,36030,2018,75.85,57.55,21.87,999999999.0,255.54,245.37,30.48,2.09,1.99,0.32,0.43,11.87,7.28,1.19,0.0,0
(주)케이티알파,36030,2019,73.28,56.09,22.34,999999999.0,185.47,180.9,30.42,3.88,3.32,0.44,0.69,14.32,5.25,1.35,3.8,0
(주)케이티앤지,33780,2011,78.75,0.0,29.85,999999999.0,360.66,202.54,19.34,18.55,29.73,21.66,17.26,2.42,146.1,0.72,1.75,0
(주)케이티앤지,33780,2012,76.78,34.62,44.78,999999999.0,356.88,205.53,20.84,16.01,26.35,18.37,14.64,2.46,145.06,0.71,2.88,0
(주)케이티앤지,33780,2013,76.03,37.57,43.08,999999999.0,350.59,193.61,21.99,14.87,26.97,14.76,10.94,2.35,167.12,0.64,2.99,0
(주)케이티앤지,33780,2014,77.26,33.36,45.91,999999999.0,396.24,219.33,19.33,16.72,29.18,19.52,14.93,2.5,167.79,0.68,3.72,0
(주)케이티앤지,33780,2015,72.61,30.22,53.44,999999999.0,299.9,186.85,29.36,17.18,33.05,25.31,17.8,2.44,176.7,0.62,3.82,0
(주)케이티앤지,33780,2016,72.51,28.92,52.72,999999999.0,305.95,202.13,30.23,16.04,32.87,26.94,18.37,2.67,174.95,0.57,2.6,0
(주)케이티앤지,33780,2017,78.44,31.24,46.99,999999999.0,362.57,234.97,23.11,14.59,30.88,25.96,16.37,2.74,177.22,0.56,2.78,0
(주)케이티앤지,33780,2018,80.1,33.97,48.89,999999999.0,390.89,240.88,20.09,12.4,28.03,20.2,11.39,2.49,195.05,0.53,2.24,0
(주)케이티앤지,33780,2019,81.28,32.05,47.61,999999999.0,401.05,248.11,18.31,13.17,27.8,20.9,12.32,2.78,180.49,0.6,1.55,0
(주)케이프,64820,2011,59.29,41.6,45.91,4.66,100.24,84.04,50.81,4.16,18.31,8.8,3.23,0.41,71.16,0.27,36.08,0
(주)케이프,64820,2012,56.85,47.26,68.05,2.46,107.42,94.03,57.31,0.22,1.54,8.78,2.4,0.33,113.98,0.17,39.82,0
(주)케이프,64820,2013,46.24,830.76,4.91,-5.86,114.31,102.78,77.81,-2.3,-24.21,-83.3,-15.14,0.23,163.19,0.12,51.15,0
(주)케이프,64820,2014,57.04,68.85,52.56,999999999.0,79.05,68.89,73.88,-2.66,-21.06,0.73,0.65,0.3,121.66,0.15,38.87,0
(주)케이프,64820,2015,57.27,91.1,46.57,-13.23,76.47,63.1,73.49,-2.15,-17.54,-15.18,-3.02,0.27,147.41,0.15,39.63,0
(주)케이프,64820,2016,11.02,49.41,36.89,4.43,48.95,37.07,41.58,0.75,5.01,6.41,6.48,1.51,25.01,0.98,9.62,0
(주)케이프,64820,2017,12.98,70.17,27.68,2.53,55.12,39.66,35.63,1.26,7.64,1.36,0.57,2.51,13.82,1.83,10.04,0
(주)케이프,64820,2018,8.23,73.0,24.9,2.05,33.71,24.3,58.69,0.81,5.64,1.64,1.73,2.81,14.01,2.02,5.88,0
(주)케이프,64820,2019,9.87,67.29,21.24,2.83,90.43,64.07,24.68,0.79,4.71,2.34,4.49,3.8,11.74,2.66,7.01,0
(주)케이피에스,256940,2013,,,,,,,,,,,,,,,,0
(주)케이피에스,256940,2014,,,,,,,,,,,,,,,,0
(주)케이피에스,256940,2015,,,,,,,,,,,,,,,,0
(주)케이피에스,256940,2016,23.1,33.84,42.63,4.72,116.17,114.81,271.94,10.07,15.52,14.56,40.89,3.1,4.8,0.67,50.18,0
(주)케이피에스,256940,2017,79.22,46.22,27.43,20.11,477.55,473.77,20.18,14.32,17.74,9.12,13.71,4.19,3.24,0.84,4.71,0
(주)케이피에스,256940,2018,80.86,43.2,37.99,1816.44,377.45,326.26,21.83,21.44,20.17,16.75,22.02,3.8,31.04,1.09,2.41,0
(주)케이피에스,256940,2019,78.39,92.21,50.47,-22.78,324.33,282.59,27.07,-2.53,-6.86,-2.44,-1.13,1.35,88.45,0.38,14.48,0
(주)케이피에프,24880,2011,48.43,51.79,15.47,7.95,162.46,106.53,72.47,6.95,5.98,3.2,7.6,3.6,49.32,1.29,32.85,0
(주)케이피에프,24880,2012,44.22,62.73,14.54,2.77,130.62,83.54,85.19,4.38,4.16,1.06,2.43,3.07,64.34,1.21,42.9,0
(주)케이피에프,24880,2013,39.18,65.71,15.42,1.64,120.75,73.01,109.2,3.37,3.45,0.04,0.1,2.67,71.59,1.13,47.5,0
(주)케이피에프,24880,2014,33.83,90.39,11.39,-1.63,104.07,63.48,149.49,2.81,3.29,-7.47,-17.47,2.31,87.51,0.96,52.12,0
(주)케이피에프,24880,2015,33.31,45.69,21.77,5.63,109.7,65.21,141.03,4.44,5.04,3.35,8.8,2.4,85.85,0.99,52.23,0
(주)케이피에프,24880,2016,33.38,62.31,17.08,1.87,122.61,82.61,150.11,3.79,4.32,1.3,3.42,2.48,85.21,0.93,50.32,0
(주)케이피에프,24880,2017,33.13,52.67,19.31,3.38,126.81,87.89,157.57,3.75,4.17,3.51,9.48,2.77,82.05,0.92,52.29,0
(주)케이피에프,24880,2018,36.31,55.91,18.9,2.69,136.93,94.13,132.78,3.84,4.24,2.49,6.51,3.15,82.37,0.95,50.04,0
(주)케이피에프,24880,2019,38.92,57.99,18.91,2.87,137.32,95.63,126.41,3.96,4.34,2.02,4.91,3.37,82.26,0.96,48.94,0
(주)케이피엠테크,42040,2011,22.64,105.01,6.43,-1.11,70.06,36.62,332.07,-2.88,-3.02,-5.11,-17.08,3.08,96.1,1.07,58.39,1
(주)케이피엠테크,42040,2012,0.61,0.0,-4.8,-4.5,56.96,41.7,15340.84,-11.02,-11.35,-24.42,-197.89,2.88,74.68,1.08,70.79,1
(주)케이피케미칼,64420,2011,63.36,15.99,11.9,999999999.0,200.42,159.26,53.62,19.79,8.39,6.55,24.93,9.58,20.41,2.62,0.34,0
(주)케이피티유,54410,2011,48.15,62.03,21.64,1.09,55.84,54.14,74.25,3.08,8.6,-19.82,-14.75,1.89,6.2,0.91,34.8,0
(주)케이피티유,54410,2012,42.48,107.58,13.12,-0.74,46.33,45.62,108.76,2.94,8.66,-11.08,-8.85,1.99,3.55,0.87,41.04,0
(주)케이피티유,54410,2013,40.68,58.17,23.64,1.9,55.7,53.42,108.63,3.42,8.16,1.78,1.62,2.43,5.86,1.03,45.03,0
(주)케이피티유,54410,2014,38.35,45.58,41.57,4.55,70.11,64.83,105.2,2.07,5.74,12.62,11.52,1.95,16.09,0.8,46.54,0
(주)케이피티유,54410,2015,44.91,35.91,52.43,10.54,43.97,36.95,103.51,3.07,7.87,21.26,19.94,2.05,25.17,0.9,40.78,0
(주)케이피티유,54410,2016,47.77,42.07,44.92,9.69,52.03,42.7,69.8,1.24,3.39,17.35,13.69,1.92,31.76,0.96,35.04,0
(주)케이피티유,54410,2017,46.93,32.7,35.64,9.65,62.76,49.32,72.8,3.12,8.06,16.03,12.92,1.82,43.31,0.9,35.59,0
(주)케이피티유,54410,2018,49.07,39.29,25.68,6.03,54.23,48.12,85.37,2.37,6.29,8.99,6.92,1.93,34.95,0.9,24.56,0
(주)케이피티유,54410,2019,52.85,98.1,11.75,-1.42,67.83,58.97,52.92,0.88,2.32,-3.15,-2.35,2.16,24.23,0.98,20.89,0
(주)케일럼,258610,2012,,,,,,,,,,,,,,,,0
(주)케일럼,258610,2013,,,,,,,,,,,,,,,,0
(주)케일럼,258610,2014,,,,,,,,,,,,,,,,0
(주)케일럼,258610,2015,15.41,41.04,19.32,3.2,98.76,96.02,234.04,5.81,10.9,5.08,17.55,0.84,6.77,0.54,66.28,0
(주)케일럼,258610,2016,25.49,27.92,24.91,8.03,105.17,103.26,164.64,12.36,15.49,11.28,42.71,1.35,4.04,0.81,45.69,0
(주)케일럼,258610,2017,54.68,47.42,15.5,3.0,162.81,160.49,50.04,5.46,9.33,2.96,4.3,1.06,4.46,0.59,32.18,0
(주)케일럼,258610,2018,45.93,26.17,28.81,8.79,254.98,253.27,48.93,3.84,8.8,11.95,11.74,1.03,3.2,0.44,34.97,0
(주)케일럼,258610,2019,68.08,75.43,11.84,-0.54,358.81,352.19,19.64,1.1,2.75,-5.82,-4.14,0.86,5.68,0.4,26.91,0
(주)켐트로닉스,89010,2011,29.93,35.03,14.83,4.33,125.54,84.9,132.17,10.8,7.4,3.85,19.56,3.32,41.06,1.57,49.11,0
(주)켐트로닉스,89010,2012,41.08,34.48,18.31,7.19,133.19,88.18,100.23,8.45,5.95,5.54,22.07,3.38,44.65,1.49,44.34,0
(주)켐트로닉스,89010,2013,42.89,35.77,19.14,15.21,109.52,67.25,99.13,11.61,7.41,6.64,24.7,3.55,42.49,1.63,41.68,0
(주)켐트로닉스,89010,2014,38.37,71.29,11.63,-2.45,83.2,46.57,138.26,-1.27,-1.01,-1.66,-5.22,2.58,54.11,1.32,50.16,0
(주)켐트로닉스,89010,2015,33.7,80.41,8.41,-3.77,103.12,55.83,134.49,-1.35,-1.17,-3.43,-11.17,2.43,64.33,1.22,56.42,0
(주)켐트로닉스,89010,2016,34.2,64.89,12.48,-0.92,87.69,46.9,138.62,0.26,0.24,-2.4,-7.67,2.22,69.8,1.11,52.12,0
(주)켐트로닉스,89010,2017,34.05,96.6,7.43,-4.24,79.65,48.46,160.56,-4.61,-3.52,-5.51,-21.41,2.65,50.75,1.37,50.04,0
(주)켐트로닉스,89010,2018,34.01,50.72,12.83,1.34,83.62,50.26,167.05,4.16,2.79,0.34,1.4,3.28,44.1,1.59,51.6,0
(주)켐트로닉스,89010,2019,33.78,45.27,18.23,4.61,93.76,64.19,147.86,10.01,6.52,4.11,18.5,3.72,39.5,1.65,45.12,0
(주)코다코,46070,2018,22.54,66.89,15.42,-1.4,55.5,35.92,224.61,-4.47,-7.01,-9.58,-24.12,1.05,69.66,0.69,69.01,1
