회사명,거래소코드,회계년도,거래량,거래일수
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2019/08,34294,21
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2019/09,19503,19
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2019/10,46519,21
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2019/11,40191,21
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2019/12,28123,20
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2018/10,767389,5
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2018/11,5580223,22
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2018/12,5285477,19
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/01,23017,22
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/02,61951,17
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/03,54522,20
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/04,83845,22
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/05,59493,21
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/06,27555,19
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/07,151290,23
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/08,118789,21
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/09,101606,19
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/10,85194,21
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/11,235272,21
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/12,331080,20
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2016/07,8794865,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2016/08,9506509,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2016/09,7397678,19
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2016/10,6003933,20
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2016/11,6796428,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2016/12,5900732,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/01,273830,20
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/02,261666,20
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/03,291599,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/04,584971,20
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/05,505270,19
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/06,1203138,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/07,2276360,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/08,1077296,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/09,1696394,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/10,1941575,16
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/11,4124185,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/12,3327427,19
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/01,16773220,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/02,5570198,18
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/03,5357539,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/04,4187480,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/05,3989236,20
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/06,2708091,19
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/07,1942053,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/08,1367645,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/09,1216093,17
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/10,1365578,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/11,736264,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/12,906652,19
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/01,1127026,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/02,3352419,17
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/03,3111466,20
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/04,2275218,22
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/05,2092040,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/06,1397263,19
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/07,1656480,23
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/08,2778476,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/09,1636432,19
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/10,950163,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/11,1653412,21
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/12,1975578,20
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/01,430,3
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/02,343614,17
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/03,145050,20
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/04,1416079,22
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/05,1211511,21
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/06,1094841,19
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/07,1400782,23
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/08,389231,21
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/09,617203,19
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/10,312159,21
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/11,322067,21
한국투자 KINDEX 싱가포르리츠부동산상장지수투자신탁(재간접형),316300,2019/12,659223,20
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2016/11,7564685,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2016/12,5785730,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/01,2493539,20
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/02,7382698,20
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/03,267637,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/04,370617,20
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/05,6908936,19
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/06,2482522,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/07,768096,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/08,367572,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/09,369168,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/10,909248,16
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/11,362098,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/12,239739,19
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/01,1705022,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/02,635780,18
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/03,363651,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/04,252280,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/05,401891,20
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/06,136988,19
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/07,125497,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/08,161983,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/09,208880,17
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/10,162475,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/11,244876,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/12,129188,19
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/01,378691,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/02,166417,17
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/03,116795,20
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/04,189632,22
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/05,122877,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/06,181753,19
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/07,427379,23
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/08,200884,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/09,87833,19
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/10,103396,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/11,93873,21
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/12,128073,20
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2011/09,4960293,15
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2011/10,5124961,20
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2011/11,22487012,22
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2011/12,6312727,21
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/01,1446854,20
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/02,777987,21
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/03,666990,21
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/04,273620,20
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/05,532008,21
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/06,477268,20
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/07,519239,22
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/08,1614664,22
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/09,613661,20
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/10,408922,21
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/11,269553,22
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2012/12,288784,18
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2013/01,332159,22
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2013/02,249697,19
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2013/03,246257,20
