회사명,거래소코드,회계년도,EV/EBITDA
(주)디에스앤엘,141020,2018,0.0
오스템임플란트(주),48260,2015,24.29
대주산업(주),3310,2011,22.46
대원전선(주),6340,2016,22.56
(주)프럼파스트,35200,2017,5.4
대주산업(주),3310,2010,17.18
대주산업(주),3310,2019,13.44
(주)진도,88790,2018,11.91
미원홀딩스(주),107590,2013,5.7
미원홀딩스(주),107590,2014,5.1
(주)진도,88790,2019,0.0
진양산업(주),3780,2018,23.71
대주산업(주),3310,2013,12.11
(주)케이엔엔,58400,2013,11.21
(주)와이제이엠게임즈,193250,2013,39.18
대원전선(주),6340,2015,30.77
대원강업(주),430,2017,8.42
(주)테이팩스,55490,2013,-0.32
(주)초록뱀이앤엠,131100,2017,0.0
(주)세아특수강,19440,2013,6.02
(주)코리아써키트,7810,2014,4.84
(주)한창,5110,2013,5.71
SNT중공업(주),3570,2018,6.68
코스맥스엔비티(주),222040,2013,2.94
(주)코스나인,82660,2018,29.77
대한방직(주),1070,2017,0.0
(주)이스타코,15020,2017,24.3
동양철관(주),8970,2019,18.89
대한방직(주),1070,2011,0.0
(주)좋은사람들,33340,2016,0.0
(주)이스트소프트,47560,2016,0.0
현대정보기술(주),26180,2017,11.8
(주)이스타코,15020,2015,0.0
(주)이스타코,15020,2016,0.0
(주)이스타코,15020,2014,0.0
대주산업(주),3310,2016,19.7
보로노이(주),310210,2018,19.02
(주)황금에스티,32560,2015,17.0
(주)쎄니트,37760,2012,8.92
(주)에스폴리텍,50760,2019,5.19
유니퀘스트(주),77500,2015,5.77
(주)인지소프트,100030,2019,375.26
(주)디에스앤엘,141020,2019,0.0
대주산업(주),3310,2018,15.37
(주)노블엠앤비,106520,2012,5.94
(주)남선알미늄,8350,2019,21.86
테라사이언스(주),73640,2015,0.0
(주)한창,5110,2014,122.69
테라사이언스(주),73640,2014,0.0
진양산업(주),3780,2019,9.67
(주)한국테크놀로지,53590,2010,72.85
대주산업(주),3310,2017,19.08
(주)이스트소프트,47560,2015,68.39
조광피혁(주),4700,2016,8.93
(주)초록뱀미디어,47820,2015,0.0
(주)테이팩스,55490,2014,-0.55
(주)쎄니트,37760,2013,17.7
(주)한익스프레스,14130,2011,3.49
부산방직공업(주),25270,2013,0.0
테라사이언스(주),73640,2013,0.0
(주)이스트소프트,47560,2014,86.79
(주)한익스프레스,14130,2013,4.77
(주)플리토,300080,2018,0.0
대주산업(주),3310,2014,9.98
(주)초록뱀미디어,47820,2014,0.0
한국정보통신(주),25770,2011,5.67
(주)한익스프레스,14130,2012,4.59
엠케이전자(주),33160,2015,17.93
(주)노블엠앤비,106520,2010,2.89
(주)알테오젠,196170,2013,54.6
(주)한익스프레스,14130,2014,5.88
(주)이스타코,15020,2013,2.25
테라사이언스(주),73640,2018,133.51
와이더블유(주),51390,2019,19.48
(주)영진코퍼레이션,53330,2013,0.0
조광피혁(주),4700,2014,87.46
조광피혁(주),4700,2015,28.77
(주)선광,3100,2016,6.41
(주)인지소프트,100030,2018,1444.1
(주)하이트론씨스템즈,19490,2011,48.26
(주)하이트론씨스템즈,19490,2010,11.85
조광피혁(주),4700,2010,5.14
테라사이언스(주),73640,2012,23.92
한국정보통신(주),25770,2012,4.05
(주)하이트론씨스템즈,19490,2018,67.57
(주)하이트론씨스템즈,19490,2017,0.0
테라사이언스(주),73640,2010,17.07
(주)하이트론씨스템즈,19490,2019,0.0
테라사이언스(주),73640,2011,12.99
(주)비트컴퓨터,32850,2010,15.23
(주)남선알미늄,8350,2018,23.29
(주)케이엔엔,58400,2014,7.13
(주)노블엠앤비,106520,2011,0.8
(주)현대리바트,79430,2010,5.51
(주)일지테크,19540,2010,3.09
대주산업(주),3310,2015,15.83
(주)한익스프레스,14130,2015,13.88
(주)유니드코리아,110500,2011,34.16
(주)세동,53060,2014,13.08
(주)국보,1140,2018,0.0
파나케이아(주),58530,2016,70.48
대한방직(주),1070,2010,7.02
(주)브이원텍,251630,2018,8.03
(주)구영테크,53270,2016,11.54
(주)인지소프트,100030,2017,54.61
(주)세동,53060,2012,12.21
삼륭물산(주),14970,2010,4.23
(주)에임하이글로벌,43580,2011,0.0
(주)에임하이글로벌,43580,2012,18.97
KD(주),44180,2012,84.02
(주)한빛소프트,47080,2016,0.0
(주)에스제이그룹,306040,2019,9.13
(주)한익스프레스,14130,2018,11.09
(주)한익스프레스,14130,2017,9.8
부산방직공업(주),25270,2014,0.0
(주)흥국에프엔비,189980,2012,0.0
(주)한익스프레스,14130,2019,6.05
조광피혁(주),4700,2011,6.3
(주)유니드코리아,110500,2012,0.0
조광피혁(주),4700,2013,22.14
(주)세동,53060,2013,9.95
대원전선(주),6340,2013,13.57
(주)한섬,20000,2014,12.64
테라사이언스(주),73640,2017,62.8
(주)유니드코리아,110500,2013,0.0
경인전자(주),9140,2012,36.72
(주)한익스프레스,14130,2016,11.91
유니퀘스트(주),77500,2014,9.29
비디아이(주),148140,2019,24.52
(주)선광,3100,2018,7.68
(주)선광,3100,2019,6.99
(주)선광,3100,2017,6.49
(주)피엘에이,82390,2011,8.96
(주)씨엔플러스,115530,2017,25.71
애머릿지코퍼레이션,900100,2018,16.92
알에스오토메이션(주),140670,2018,39.67
비디아이(주),148140,2017,13.8
비디아이(주),148140,2018,16.02
(주)아이즈비전,31310,2019,0.0
대덕GDS(주),4130,2012,5.68
(주)동양에스텍,60380,2014,30.74
태양금속공업(주),4100,2010,8.85
알에스오토메이션(주),140670,2019,44.23
부산방직공업(주),25270,2015,0.0
대원전선(주),6340,2014,27.52
인화정공(주),101930,2013,15.64
(주)플레이그램,9810,2017,0.0
(주)플레이그램,9810,2018,0.0
(주)플레이그램,9810,2019,0.0
(주)한국테크놀로지,53590,2011,0.0
백광산업(주),1340,2011,7.39
백광산업(주),1340,2010,4.64
파나케이아(주),58530,2015,129.48
경인전자(주),9140,2013,37.06
와이더블유(주),51390,2018,16.44
(주)동양에스텍,60380,2015,30.55
(주)유비쿼스홀딩스,78070,2017,27.44
제이씨케미칼(주),137950,2012,28.19
(주)아스트,67390,2017,28.34
(주)와이제이엠게임즈,193250,2014,24.9
조광피혁(주),4700,2012,16.46
(주)에스피지,58610,2016,38.91
(주)신스틸,162300,2019,12.36
제이씨현시스템(주),33320,2018,10.4
(주)진도,88790,2015,16.33
(주)에임하이글로벌,43580,2010,9.27
(주)알파홀딩스,117670,2012,10.32
흥아해운(주),3280,2014,16.88
제일파마홀딩스(주),2620,2017,107.12
(주)유아이디,69330,2019,0.0
(주)미래아이앤지,7120,2012,90.96
(주)아이즈비전,31310,2016,17.35
(주)지아이바이오,35450,2010,202.55
흥아해운(주),3280,2016,15.05
(주)일지테크,19540,2012,2.64
(주)일지테크,19540,2011,2.91
진양산업(주),3780,2016,15.49
(주)정원엔시스,45510,2016,41.82
쿠쿠홈시스(주),284740,2017,5.63
(주)피엘에이,82390,2010,6.36
(주)황금에스티,32560,2010,7.04
(주)창해에탄올,4650,2010,0.68
흥아해운(주),3280,2019,58.29
(주)아바텍,149950,2011,-0.18
(주)코엔텍,29960,2012,6.34
(주)상상인,38540,2010,9.62
(주)지아이바이오,35450,2011,0.0
(주)프럼파스트,35200,2016,12.74
미원홀딩스(주),107590,2012,4.8
유니퀘스트(주),77500,2013,23.62
국제약품(주),2720,2017,20.64
흥아해운(주),3280,2013,10.97
(주)아이즈비전,31310,2018,14.65
(주)에이트원,230980,2019,0.0
국제약품(주),2720,2013,10.78
(주)케이엔엔,58400,2010,7.79
(주)코리아써키트,7810,2013,4.55
(주)와이제이엠게임즈,193250,2015,17.05
(주)프럼파스트,35200,2019,9.82
(주)클라우드에어,36170,2015,14.18
대원화성(주),24890,2014,7.77
(주)케이엔엔,58400,2011,6.72
(주)코엔텍,29960,2013,7.65
(주)코엔텍,29960,2014,8.69
(주)코엔텍,29960,2016,6.8
(주)코엔텍,29960,2015,12.51
(주)파브코,101990,2010,8.89
흥아해운(주),3280,2018,0.0
(주)아라온테크,41060,2010,0.0
(주)황금에스티,32560,2014,9.02
(주)유니크,11320,2019,13.99
(주)유니크,11320,2018,18.89
(주)대창,12800,2015,0.0
(주)이노메트리,302430,2017,0.0
대원화성(주),24890,2013,10.9
(주)레인보우로보틱스,277810,2017,0.0
진양산업(주),3780,2014,9.45
대창단조(주),15230,2013,3.96
진양산업(주),3780,2015,7.65
(주)큐로홀딩스,51780,2015,146.97
(주)케이피엠테크,42040,2016,0.0
(주)금호에이치티,214330,2014,1.1
(주)황금에스티,32560,2011,6.49
(주)일신바이오베이스,68330,2018,18.21
금강제강(주),105070,2010,17.95
(주)티에스넥스젠,43220,2015,0.0
(주)위지트,36090,2018,15.42
유니퀘스트(주),77500,2012,13.01
(주)초록뱀헬스케어,118000,2019,0.0
KISCO홀딩스(주),1940,2011,0.0
(주)씨앤케이인터내셔널,39530,2013,0.0
웰바이오텍(주),10600,2014,11.78
에스지씨에너지(주),5090,2017,56.58
(주)에프앤에프홀딩스,7700,2010,2.08
(주)에스제이엠,123700,2013,199.94
(주)에스제이엠,123700,2012,0.0
대원화성(주),24890,2012,16.0
(주)큐브엔터테인먼트,182360,2018,27.38
(주)레인보우로보틱스,277810,2018,0.0
흥아해운(주),3280,2015,11.71
동양철관(주),8970,2010,9.89
(주)에스제이엠,123700,2010,10.77
KISCO홀딩스(주),1940,2012,15.45
동원수산(주),30720,2018,47.37
동원수산(주),30720,2019,23.17
아이텍(주),119830,2019,6.9
삼륭물산(주),14970,2011,7.34
(주)동양에스텍,60380,2012,0.0
흥아해운(주),3280,2011,42.33
(주)황금에스티,32560,2013,9.91
(주)황금에스티,32560,2012,12.36
(주)클라우드에어,36170,2019,91.53
(주)텔콘알에프제약,200230,2012,0.01
(주)아이즈비전,31310,2017,12.87
(주)디케이앤디,263020,2015,3.17
(주)우리넷,115440,2019,25.56
평화산업(주),90080,2010,6.01
(주)팬엔터테인먼트,68050,2016,24.68
(주)위지트,36090,2019,46.11
(주)이스타코,15020,2012,0.0
(주)한빛소프트,47080,2015,132.18
(주)진도,88790,2014,15.26
(주)아바텍,149950,2013,5.21
(주)아바텍,149950,2012,5.94
(주)일야,58450,2019,0.0
웰바이오텍(주),10600,2016,29.51
(주)일신바이오베이스,68330,2017,32.83
(주)쎄니트,37760,2015,17.52
(주)위지트,36090,2017,21.94
(주)진도,88790,2013,13.15
대원화성(주),24890,2015,9.51
(주)팬엔터테인먼트,68050,2011,63.9
케이지이티에스(주),151860,2011,5.81
(주)케이엔씨글로벌,68150,2015,0.0
케이지이티에스(주),151860,2010,4.22
케이지이티에스(주),151860,2012,2.38
케이지이티에스(주),151860,2013,7.52
케이지이티에스(주),151860,2014,7.0
케이지이티에스(주),151860,2018,6.25
(주)세아특수강,19440,2012,7.55
(주)대성파인텍,104040,2013,2.65
우원개발(주),46940,2016,9.69
(주)일지테크,19540,2013,7.4
(주)엔피케이,48830,2016,12.21
웰바이오텍(주),10600,2015,21.55
(주)이엘피,63760,2016,0.17
(주)창해에탄올,4650,2011,4.14
대원산업(주),5710,2010,1.47
(주)아센디오,12170,2014,0.0
(주)와이제이엠게임즈,193250,2016,0.0
국제약품(주),2720,2014,32.45
(주)에스제이엠홀딩스,25530,2012,44.16
흥아해운(주),3280,2017,41.36
(주)이엔플러스,74610,2014,8.41
(주)동양에스텍,60380,2013,12.93
국제약품(주),2720,2016,15.59
서호전기(주),65710,2010,
(주)동양에스텍,60380,2011,18.86
알에스오토메이션(주),140670,2017,43.33
(주)클라우드에어,36170,2018,20.04
(주)프리엠스,53160,2014,9.21
(주)아바텍,149950,2017,3.27
아이큐어(주),175250,2016,0.0
(주)에스제이엠홀딩스,25530,2013,0.0
경인전자(주),9140,2014,33.09
삼천당제약(주),250,2015,15.22
(주)엔피케이,48830,2017,6.07
(주)선진지주,14300,2011,79.71
흥아해운(주),3280,2012,6.94
서호전기(주),65710,2017,4.57
유니퀘스트(주),77500,2016,20.19
(주)하이트론씨스템즈,19490,2016,0.0
국제약품(주),2720,2012,0.0
(주)노터스,278650,2019,22.22
(주)솔고바이오메디칼,43100,2019,0.0
(주)아바텍,149950,2016,2.36
제이준코스메틱(주),25620,2016,26.12
(주)동양에스텍,60380,2010,16.7
(주)아바텍,149950,2014,4.01
(주)일신바이오베이스,68330,2019,16.76
(주)넥스틴,348210,2018,6.26
서호전기(주),65710,2018,8.35
(주)정원엔시스,45510,2017,35.87
(주)정원엔시스,45510,2018,20.35
(주)디와이디,219550,2019,0.0
(주)아바텍,149950,2015,2.98
(주)엔켐,348370,2019,3.03
(주)상지카일룸,42940,2016,0.0
(주)구영테크,53270,2014,10.95
대원산업(주),5710,2011,1.67
(주)에스제이엠,123700,2014,0.0
서호전기(주),65710,2019,8.8
대봉엘에스(주),78140,2011,9.81
우리손에프앤지농업회사법인(주),73560,2019,22.78
(주)래몽래인,200350,2018,0.0
(주)휴먼엔,32860,2016,0.0
(주)광명전기,17040,2017,18.71
서호전기(주),65710,2011,0.0
(주)브이원텍,251630,2019,24.7
에이치디씨현대이피(주),89470,2015,10.54
(주)동양건설산업,5900,2013,0.0
(주)경인양행,12610,2017,57.16
제이씨현시스템(주),33320,2017,15.79
(주)에스제이엠,123700,2011,19.58
제이준코스메틱(주),25620,2015,0.0
(주)에스제이엠,123700,2015,0.0
(주)경인양행,12610,2014,14.45
(주)진바이오텍,86060,2018,13.28
(주)엔에프씨,265740,2017,19.2
(주)알체라,347860,2019,21.66
(주)초록뱀컴퍼니,52300,2019,0.0
아이이(주),23430,2015,0.0
(주)아바텍,149950,2019,10.21
(주)진바이오텍,86060,2015,16.13
(주)에스제이엠홀딩스,25530,2010,6.56
(주)정원엔시스,45510,2019,32.03
(주)아이티센,124500,2013,2.9
(주)경인양행,12610,2016,35.86
계룡건설산업(주),13580,2012,11.6
현대정보기술(주),26180,2018,11.29
(주)스튜디오미르,408900,2019,1.83
(주)경인양행,12610,2013,13.6
(주)아이오케이컴퍼니,78860,2018,0.0
(주)진도,88790,2012,11.07
(주)대성파인텍,104040,2011,3.31
(주)진바이오텍,86060,2016,16.67
(주)경인양행,12610,2015,40.42
(주)플리토,300080,2019,0.0
(주)영진코퍼레이션,53330,2014,8.4
(주)진바이오텍,86060,2017,17.42
(주)씨엔플러스,115530,2018,0.0
(주)에스제이엠홀딩스,25530,2014,8.74
프리시젼바이오(주),335810,2016,7.08
(주)에스제이엠,123700,2016,0.0
(주)링크제니시스,219420,2018,25.1
(주)스카이문스테크놀로지,33790,2018,0.0
명성티엔에스(주),257370,2018,47.13
오스템임플란트(주),48260,2014,14.37
(주)팬엔터테인먼트,68050,2012,22.35
(주)팬엔터테인먼트,68050,2013,73.87
(주)팬엔터테인먼트,68050,2015,0.0
(주)팬엔터테인먼트,68050,2014,40.28
(주)케이엔씨글로벌,68150,2014,0.0
휴림네트웍스(주),192410,2018,0.0
알에스오토메이션(주),140670,2016,3.91
(주)오공,45060,2016,13.17
(주)진바이오텍,86060,2014,13.81
(주)에스제이엠홀딩스,25530,2011,5.17
프리시젼바이오(주),335810,2019,0.0
프리시젼바이오(주),335810,2017,0.0
프리시젼바이오(주),335810,2018,0.0
(주)제주반도체,80220,2016,20.97
(주)에스제이엠홀딩스,25530,2015,8.68
(주)에프알텍,73540,2014,8.26
(주)큐로홀딩스,51780,2010,43.56
(주)갤럭시아에스엠,11420,2013,12.78
(주)흥국,10240,2012,7.16
서호전기(주),65710,2014,12.05
엠케이전자(주),33160,2016,25.97
서호전기(주),65710,2012,70.53
미원홀딩스(주),107590,2015,4.74
(주)에스에이티,60540,2015,11.16
서호전기(주),65710,2016,5.92
제이엠아이(주),33050,2017,8.54
(주)케이피엠테크,42040,2017,0.0
(주)엔에스엔,31860,2014,28.09
(주)엔에스엔,31860,2015,0.0
서호전기(주),65710,2013,18.12
서호전기(주),65710,2015,10.46
(주)구영테크,53270,2013,8.47
