거래소코드,회계년도,수정종가,회사명,시가총액,거래량회전율,로그시가총액,수정거래량,거래량증가율,시가총액증가율
14940,2011,26800.0,오리엔탈정공,758892142800.0,1.0688359247036863,11.880180056375956,1129.3316791044776,-0.35694541001854685,-0.08358056757241128
14940,2012,25350.0,오리엔탈정공,2148192614100.0,1.3451138350136271,12.332073219062169,4496.5179487179485,2.7661532681014718,1.8306955533549898
14940,2013,24925.0,오리엔탈정공,4446513420700.0,0.016564937397266315,12.648019607464041,118.5602407221665,-0.9740749295992612,1.069885815412738
14940,2014,9890.0,오리엔탈정공,1786767118240.0,0.12839963659393025,12.25206795158001,2345.5201213346813,6.849847417053962,-0.5981644607386083
14940,2015,13925.0,오리엔탈정공,564602493000.0,2.0753041733381083,11.751742791440645,6042.743267504488,2.6273870020658534,-0.6840089079117684
14940,2016,21175.0,오리엔탈정공,858560703000.0,2.9226550314753923,11.933771006597622,5596.309515938607,0.4083020065315668,0.5206463195691202
14940,2017,15490.0,오리엔탈정공,628056920400.0,6.136676872369035,11.797999005354084,16063.102324080051,1.0996925077644777,-0.2684769775678867
14940,2018,8475.0,오리엔탈정공,386236776975.0,2.4017624785509333,11.586853624380872,12915.293097345133,-0.5600907138930427,-0.38502902455240584
14940,2019,7575.0,오리엔탈정공,345220482075.0,2.3235888378596576,11.538096554680095,13979.465346534653,-0.03254844781255828,-0.10619469026548678
14970,2010,16975.0,삼륭물산,256746875000.0,0.4883615867768595,11.409505166277047,435.1380854197349,,
14970,2011,17600.0,삼륭물산,266200000000.0,1.6668686280991736,11.425208051138656,1432.4652272727274,2.413185379915627,0.036818851251841034
14970,2012,21600.0,삼륭물산,326700000000.0,0.6330690909090909,11.514149134475437,443.2949074074074,-0.6202045678722647,0.2272727272727273
14970,2013,25750.0,삼륭물산,389468750000.0,3.6619475041322316,11.590472616701716,2150.9497475728153,4.7844357854743045,0.19212962962962954
14970,2014,27625.0,삼륭물산,417828125000.0,1.334576,11.620997670017674,730.6954570135747,-0.6355556712667149,0.07281553398058249
14970,2015,42800.0,삼륭물산,647350000000.0,2.365825256198347,11.81113915233768,836.0539018691588,0.7727167701190094,0.5493212669683258
14970,2016,62550.0,삼륭물산,946068750000.0,0.37062928925619837,11.975922697353946,89.62059152677858,-0.8433403784640613,0.46144859813084116
14970,2017,60850.0,삼륭물산,920356250000.0,0.26467821487603305,11.963955965890591,65.78895645028759,-0.2858680559024205,-0.02717825739408475
14970,2018,49225.0,삼륭물산,744528125000.0,5.046966148760331,11.871881108134662,1550.7437887252413,18.06830961182117,-0.19104354971240756
14970,2019,69700.0,삼륭물산,1054212500000.0,17.817306975206613,12.022928161422517,3866.3811764705883,2.5303004716175908,0.4159471813103097
14990,2010,11625.0,인디에프보통주,685096066875.0,0.35331801820016107,11.835751474249223,1791.147440860215,,
14990,2011,8030.0,인디에프보통주,473231949850.0,0.209712131548719,11.675074057965912,1539.0988792029889,-0.4064493721067084,-0.30924731182795695
14990,2012,5530.0,인디에프보통주,325899462350.0,3.561858021979029,11.51308364399193,37958.58245931284,15.984511080378581,-0.31133250311332505
14990,2013,6370.0,인디에프보통주,375403178150.0,6.187037007028066,11.574497945022582,57240.28587127158,0.7370251618256372,0.1518987341772151
14990,2014,10415.0,인디에프보통주,613787142925.0,1.2783584645579271,11.788017786970995,7233.556697071532,-0.7933811510896418,0.6350078492935636
14990,2015,19825.0,인디에프보통주,1168346625875.0,2.258898228403291,12.067571708676873,6714.937604035309,0.767030368265639,0.9035045607297167
14990,2016,22500.0,인디에프보통주,1325992387500.0,6.287228215704971,12.122541030798594,16467.786177777776,1.7833162807645024,0.13493064312736447
14990,2017,14025.0,인디에프보통주,826535254875.0,3.366208284510231,11.917261382615429,14144.794010695186,-0.4645958172630471,-0.3766666666666667
14990,2018,17075.0,인디에프보통주,1006280889625.0,9.457782011587906,12.002719225040801,32642.777159590045,1.8096247208196665,0.21746880570409988
14990,2019,24150.0,인디에프보통주,1423231829250.0,12.286912823622828,12.153275647774763,29983.62616977226,0.2991325882293123,0.4143484626647145
15020,2010,6600.0,이스타코보통주,282820560000.0,3.5551804600061607,11.451510977861723,23082.601666666666,,
15020,2011,3630.0,이스타코보통주,155551308000.0,0.3654666103482717,11.191873667355965,4314.277961432507,-0.8972016710657669,-0.44999999999999996
15020,2012,4105.0,이스타코보통주,175905818000.0,11.648236425244331,11.245280203775312,121594.53544457979,30.87223154023328,0.13085399449035817
15020,2013,10855.0,이스타코보통주,465154118000.0,20.69914791979763,11.667596870110293,81712.72289267619,0.7770198993332542,1.6443361753958587
15020,2014,19250.0,이스타코보통주,824893300000.0,17.32312840127323,11.916397776164374,38562.273714285715,-0.16309944407399557,0.773376324274528
15020,2015,19150.0,이스타코보통주,820608140000.0,5.141799676091441,11.914135820624494,11505.709817232377,-0.7031829611264946,-0.0051948051948051965
15020,2016,16125.0,이스타코보통주,690982050000.0,7.954469564730371,11.83946676562716,21138.713054263564,0.5470205114597138,-0.15796344647519578
15020,2017,12995.0,이스타코보통주,556856542000.0,4.6245226782663895,11.745743326156886,15249.57260484802,-0.4186258881709426,-0.19410852713178295
15020,2018,7270.0,이스타코보통주,311531132000.0,3.031547200104547,11.493501453178892,17868.86492434663,-0.3444626805806922,-0.44055405925355906
